"Convergence history of Static Temperature on point7 (in SI units)"
"Flow Time" "Vertex Maximum Static Temperature"
1. 307.9443359375
2. 307.9445495605469
3. 307.9447326660156
4. 307.9448852539062
5. 307.9450378417969
6. 307.9452209472656
7. 307.9454040527344
8. 307.945556640625
9. 307.9457092285156
10. 307.9458923339844
11. 307.9461059570312
12. 307.9463195800781
13. 307.9465026855469
14. 307.9467163085938
15. 307.9469299316406
16. 307.9471435546875
17. 307.9473571777344
18. 307.9476013183594
19. 307.9478454589844
21. 307.9483337402344
23. 307.9488220214844
25. 307.9493103027344
27. 307.9498596191406
29. 307.9504089355469
31. 307.9509887695312
33. 307.9515686035156
35. 307.9521789550781
37. 307.9527893066406
39. 307.9534301757812
41. 307.9540710449219
43. 307.9547119140625
45. 307.9553527832031
47. 307.9560546875
49. 307.9566955566406
51. 307.9574279785156
53. 307.9581604003906
56.5 307.9593200683594
61.5 307.9611511230469
66.5 307.9630432128906
71.5 307.9649353027344
76.5 307.9668579101562
81.5 307.9688415527344
86.5 307.9707946777344
91.5 307.9728088378906
96.5 307.9748840332031
101.5 307.9769592285156
106.5 307.9790954589844
111.5 307.9812316894531
116.5 307.9833984375
121.5 307.9856262207031
126.5 307.9878845214844
131.5 307.9901428222656
136.5 307.9925231933594
141.5 307.9949035644531
146.5 307.997314453125
151.5 307.9998168945312
156.5 308.0023498535156
161.5 308.0049743652344
166.5 308.0076293945312
171.5 308.0103454589844
176.5 308.0131530761719
181.5 308.0160217285156
186.5 308.0189819335938
191.5 308.0220031738281
196.5 308.0251159667969
201.5 308.0282897949219
206.5 308.0315246582031
211.5 308.0348815917969
216.5 308.0382995605469
221.5 308.0418701171875
226.5 308.0454406738281
231.5 308.0491333007812
236.5 308.0529174804688
241.5 308.0567626953125
246.5 308.0607299804688
251.5 308.0647583007812
256.5 308.0688781738281
261.5 308.0730590820312
266.5 308.077392578125
271.5 308.081787109375
276.5 308.0862731933594
281.5 308.0908203125
286.5 308.0955200195312
291.5 308.1002197265625
296.5 308.1050720214844
301.5 308.1099853515625
306.5 308.114990234375
311.5 308.1200561523438
316.5 308.125244140625
321.5 308.1304931640625
326.5 308.1357727050781
331.5 308.1411743164062
336.5 308.1466674804688
341.5 308.1522216796875
346.5 308.1578369140625
351.5 308.1635437011719
356.5 308.1693420410156
361.5 308.1752014160156
366.5 308.1810913085938
371.5 308.1870422363281
376.5 308.193115234375
381.5 308.1992492675781
386.5 308.2053833007812
391.5 308.2116088867188
396.5 308.2179260253906
401.5 308.2242431640625
410. 308.2348327636719
420. 308.2478637695312
430. 308.2611083984375
440. 308.2745361328125
450. 308.2881469726562
460. 308.3019104003906
470. 308.3158264160156
480. 308.3298950195312
490. 308.3440551757812
500. 308.3583374023438
510. 308.3727416992188
520. 308.38720703125
530. 308.4017944335938
540. 308.4164733886719
550. 308.4311828613281
560. 308.4459533691406
570. 308.4607238769531
580. 308.4755554199219
590. 308.4904174804688
600. 308.5052795410156
610. 308.5201721191406
620. 308.5350646972656
630. 308.5499877929688
640. 308.5648193359375
650. 308.5796813964844
660. 308.5945129394531
670. 308.6092529296875
680. 308.6240234375
690. 308.6387329101562
700. 308.6534118652344
710. 308.6680603027344
720. 308.6825866699219
730. 308.6970825195312
740. 308.7115173339844
750. 308.7258605957031
760. 308.7401428222656
770. 308.7543640136719
780. 308.7684631347656
790. 308.7825012207031
800. 308.7965087890625
810. 308.8103332519531
820. 308.8241271972656
830. 308.8377685546875
840. 308.8513793945312
850. 308.8648681640625
860. 308.8782348632812
870. 308.8915405273438
880. 308.9046630859375
890. 308.9178161621094
900. 308.9307861328125
910. 308.9436340332031
920. 308.9563903808594
930. 308.9690246582031
940. 308.9815368652344
950. 308.9939880371094
960. 309.0062866210938
970. 309.0184631347656
980. 309.0305480957031
990. 309.0425415039062
1000. 309.054443359375
1010. 309.066162109375
1020. 309.0778198242188
1030. 309.0893249511719
1040. 309.1007690429688
1050. 309.1120300292969
