"Convergence history of Static Temperature on point3 (in SI units)"
"Flow Time" "Vertex Maximum Static Temperature"
1. 308.4627990722656
2. 308.4669494628906
3. 308.4703674316406
4. 308.4734191894531
5. 308.4762878417969
6. 308.4790344238281
7. 308.4817199707031
8. 308.4844360351562
9. 308.487060546875
10. 308.4896850585938
11. 308.4923095703125
12. 308.4949340820312
13. 308.4974975585938
14. 308.5001831054688
15. 308.5028381347656
16. 308.5054931640625
17. 308.5081787109375
18. 308.5108947753906
19. 308.5136108398438
21. 308.5190124511719
23. 308.5245971679688
25. 308.5302124023438
27. 308.535888671875
29. 308.5415954589844
31. 308.5473937988281
33. 308.5531921386719
35. 308.5590515136719
37. 308.56494140625
39. 308.5708312988281
41. 308.5767211914062
43. 308.5827026367188
45. 308.588623046875
47. 308.5945434570312
49. 308.6004943847656
51. 308.6064453125
53. 308.6123657226562
56.5 308.6222839355469
61.5 308.6369323730469
66.5 308.6514587402344
71.5 308.665771484375
76.5 308.679931640625
81.5 308.69384765625
86.5 308.7075805664062
91.5 308.7210388183594
96.5 308.7343139648438
101.5 308.747314453125
106.5 308.7601318359375
111.5 308.772705078125
116.5 308.7850646972656
121.5 308.7972106933594
126.5 308.8091735839844
131.5 308.8209533691406
136.5 308.8325500488281
141.5 308.8439636230469
146.5 308.8551940917969
151.5 308.8662414550781
156.5 308.877197265625
161.5 308.8879699707031
166.5 308.8985900878906
171.5 308.9090270996094
176.5 308.9194030761719
181.5 308.9296569824219
186.5 308.9397888183594
191.5 308.9497985839844
196.5 308.9597473144531
201.5 308.9695739746094
206.5 308.9793395996094
211.5 308.9889831542969
216.5 308.9985656738281
221.5 309.008056640625
226.5 309.0174865722656
231.5 309.0268249511719
236.5 309.0361022949219
241.5 309.0453186035156
246.5 309.0544738769531
251.5 309.0635681152344
256.5 309.0726013183594
261.5 309.0816040039062
266.5 309.0904846191406
271.5 309.0993957519531
276.5 309.1082153320312
281.5 309.1169738769531
286.5 309.1256713867188
291.5 309.1343078613281
296.5 309.1429138183594
301.5 309.1514587402344
306.5 309.1599731445312
311.5 309.1684265136719
316.5 309.1768188476562
321.5 309.1851501464844
326.5 309.1934509277344
331.5 309.2016906738281
336.5 309.2098693847656
341.5 309.2180480957031
346.5 309.2261047363281
351.5 309.2341613769531
356.5 309.2420959472656
361.5 309.2500610351562
366.5 309.2579040527344
371.5 309.2657775878906
376.5 309.2734985351562
381.5 309.2811889648438
386.5 309.2888488769531
391.5 309.2964172363281
396.5 309.303955078125
401.5 309.3114624023438
410. 309.3236999511719
420. 309.3382873535156
430. 309.3526611328125
440. 309.3668212890625
450. 309.3807067871094
460. 309.3943481445312
470. 309.4077453613281
480. 309.4209594726562
490. 309.4338989257812
500. 309.4465942382812
510. 309.4590454101562
520. 309.4712524414062
530. 309.4832153320312
540. 309.4949340820312
550. 309.5063781738281
560. 309.5176086425781
570. 309.5285949707031
580. 309.5393371582031
590. 309.5498657226562
600. 309.5601196289062
610. 309.5701599121094
620. 309.5799560546875
630. 309.5895385742188
640. 309.598876953125
650. 309.6080322265625
660. 309.616943359375
670. 309.6256103515625
680. 309.634033203125
690. 309.6423034667969
700. 309.6503295898438
710. 309.6581420898438
720. 309.665771484375
730. 309.6732177734375
740. 309.6804504394531
750. 309.6875
760. 309.6943359375
770. 309.7009887695312
780. 309.7074890136719
790. 309.7138061523438
800. 309.7199096679688
810. 309.7258605957031
820. 309.7316284179688
830. 309.7372436523438
840. 309.74267578125
850. 309.7479553222656
860. 309.7531127929688
870. 309.758056640625
880. 309.7628784179688
890. 309.767578125
900. 309.7720947265625
910. 309.7764587402344
920. 309.78076171875
930. 309.7848510742188
940. 309.7888488769531
950. 309.792724609375
960. 309.7964477539062
970. 309.800048828125
980. 309.8035888671875
990. 309.8069458007812
1000. 309.8102111816406
1010. 309.8133544921875
1020. 309.81640625
1030. 309.8193664550781
1040. 309.8222045898438
1050. 309.824951171875
