"Convergence history of Static Temperature on point10 (in SI units)"
"Flow Time" "Vertex Maximum Static Temperature"
1. 308.5902099609375
2. 308.5904235839844
3. 308.590576171875
4. 308.5906982421875
5. 308.5907592773438
6. 308.5908203125
7. 308.5908813476562
8. 308.5909423828125
9. 308.5910034179688
10. 308.5910034179688
11. 308.591064453125
12. 308.591064453125
13. 308.591064453125
14. 308.5910949707031
15. 308.5910949707031
16. 308.5910949707031
17. 308.5910949707031
18. 308.591064453125
19. 308.591064453125
21. 308.5910339355469
23. 308.5910034179688
25. 308.5909423828125
27. 308.5908813476562
29. 308.5908203125
31. 308.5907287597656
33. 308.5906677246094
35. 308.590576171875
37. 308.5904846191406
39. 308.5904235839844
41. 308.5903015136719
43. 308.5902099609375
45. 308.5901184082031
47. 308.5899963378906
49. 308.5899353027344
51. 308.5898132324219
53. 308.5896911621094
56.5 308.5895385742188
61.5 308.5892639160156
66.5 308.5889892578125
71.5 308.5887145996094
76.5 308.5884704589844
81.5 308.5882263183594
86.5 308.5880126953125
91.5 308.5878295898438
96.5 308.5876159667969
101.5 308.5874938964844
106.5 308.5873718261719
111.5 308.5873107910156
116.5 308.5872802734375
121.5 308.5873107910156
126.5 308.58740234375
131.5 308.5875244140625
136.5 308.5877380371094
141.5 308.5880126953125
146.5 308.58837890625
151.5 308.5888366699219
156.5 308.58935546875
161.5 308.5899963378906
166.5 308.5906982421875
171.5 308.591552734375
176.5 308.5924682617188
181.5 308.593505859375
186.5 308.5946655273438
191.5 308.595947265625
196.5 308.5973510742188
201.5 308.5988464355469
206.5 308.6004638671875
211.5 308.6022644042969
216.5 308.6041564941406
221.5 308.606201171875
226.5 308.6083374023438
231.5 308.6106872558594
236.5 308.6131286621094
241.5 308.6156921386719
246.5 308.6183776855469
251.5 308.6212463378906
256.5 308.6242065429688
261.5 308.6273498535156
266.5 308.6305847167969
271.5 308.6339721679688
276.5 308.6375122070312
281.5 308.6412353515625
286.5 308.64501953125
291.5 308.6489562988281
296.5 308.6530151367188
301.5 308.6572265625
306.5 308.6615905761719
311.5 308.6661071777344
316.5 308.6706848144531
321.5 308.6753845214844
326.5 308.6802368164062
331.5 308.6852722167969
336.5 308.6903686523438
341.5 308.6956176757812
346.5 308.700927734375
351.5 308.7064208984375
356.5 308.7120056152344
361.5 308.7177124023438
366.5 308.7234802246094
371.5 308.7294006347656
376.5 308.7354736328125
381.5 308.7415771484375
386.5 308.747802734375
391.5 308.754150390625
396.5 308.7605895996094
401.5 308.7671508789062
410. 308.7781066894531
420. 308.7917785644531
430. 308.8057861328125
440. 308.8201293945312
450. 308.8348083496094
460. 308.8497619628906
470. 308.8650207519531
480. 308.8805236816406
490. 308.8963012695312
500. 308.9122924804688
510. 308.9284973144531
520. 308.9448852539062
530. 308.9615173339844
540. 308.9783020019531
550. 308.9952392578125
560. 309.0123291015625
570. 309.0295104980469
580. 309.046875
590. 309.0643310546875
600. 309.0819091796875
610. 309.0995178222656
620. 309.1172180175781
630. 309.135009765625
640. 309.15283203125
650. 309.1706848144531
660. 309.1885986328125
670. 309.2065124511719
680. 309.2244567871094
690. 309.2424011230469
700. 309.2603454589844
710. 309.2783203125
720. 309.2962036132812
730. 309.3141784667969
740. 309.33203125
750. 309.349853515625
760. 309.3676452636719
770. 309.3854370117188
780. 309.4031066894531
790. 309.4207458496094
800. 309.4383239746094
810. 309.4558410644531
820. 309.4732666015625
830. 309.4906311035156
840. 309.5079345703125
850. 309.525146484375
860. 309.542236328125
870. 309.5592956542969
880. 309.5762329101562
890. 309.5930786132812
900. 309.6098022460938
910. 309.62646484375
920. 309.6429748535156
930. 309.6594543457031
940. 309.67578125
950. 309.6919860839844
960. 309.7080993652344
970. 309.7240905761719
980. 309.7399597167969
990. 309.7557678222656
1000. 309.7713928222656
1010. 309.7869262695312
1020. 309.8023376464844
1030. 309.8176574707031
1040. 309.8328247070312
1050. 309.8478698730469
